Date,Open,High,Low,Close,Adj Close,Volume
8/3/2009,93.809998,93.870003,92.610001,93.059998,69.687279,4029300
8/4/2009,93.629997,93.720001,91.669998,92.32,69.133156,3832200
8/5/2009,91.309998,92.75,90.870003,90.940002,68.09977,4458300
8/6/2009,90.900002,91.889999,90.419998,91.25,68.331879,3228500
8/7/2009,90.419998,90.93,90.220001,90.489998,67.762779,3543200
8/10/2009,90.510002,91.639999,90.410004,91.620003,68.608978,3150100
8/11/2009,92.389999,92.870003,91.989998,92.68,69.402756,3677800
8/12/2009,92.949997,93.07,91.089996,91.690002,68.661377,4729200
8/13/2009,91.800003,93.150002,91.5,92.989998,69.634865,3922300
8/14/2009,93.300003,94.199997,93.209999,93.349998,69.904434,4410400
8/17/2009,93.949997,94.75,93.870003,94.730003,70.937881,3569700
8/18/2009,94.660004,94.769997,94.010002,94.18,70.525963,2557900
8/19/2009,95.169998,95.370003,94.410004,94.959999,71.110077,3518200
8/20/2009,95.379997,95.870003,94.779999,95.739998,71.694183,3282700
8/21/2009,95.639999,95.730003,93.75,93.769997,70.218956,6258300
8/24/2009,93.489998,95.470001,93.459999,95.470001,71.492004,4460200
8/25/2009,95.370003,96.089996,94.910004,96.010002,71.896378,3359700
8/26/2009,96.18,96.550003,95.910004,96.449997,72.225845,3225800
8/27/2009,96.18,96.620003,95.730003,96.07,71.941307,2514000
8/28/2009,95.440002,96.510002,95.309998,96.510002,72.270805,2072500
8/31/2009,96.360001,96.860001,95.760002,96.599998,72.338219,2899800
9/1/2009,95.82,96.580002,95.139999,96.059998,72.163162,3304200
9/2/2009,96.480003,97.660004,96.239998,97.459999,73.214882,4345000
9/3/2009,96.839996,97.120003,96.550003,96.860001,72.764122,2703800
9/4/2009,96.440002,96.599998,95.059998,95.209999,71.52462,3643000
9/8/2009,94.480003,95.370003,94.360001,94.540001,71.021278,2468900
9/9/2009,93.889999,94.43,93.519997,94.43,70.93866,3182400
9/10/2009,94.93,96.709999,94.910004,96.169998,72.245796,4417300
9/11/2009,96.82,97.68,96.599998,96.699997,72.64399,4826200
9/14/2009,96.019997,96.669998,95.650002,95.739998,71.92276,2119500
9/15/2009,95.190002,95.769997,95.07,95.25,71.554649,2187900
9/16/2009,95.339996,95.949997,94.599998,95.419998,71.682404,3732300
9/17/2009,95.690002,96.730003,95.169998,96.620003,72.583855,2832000
9/18/2009,96.199997,96.529999,95.669998,95.760002,71.937828,2813300
9/21/2009,96.099998,96.489998,95.360001,95.980003,72.103058,3050200
9/22/2009,95.650002,96.370003,95.510002,96.18,72.253319,2068000
9/23/2009,95.940002,96.580002,95.199997,96.470001,72.471184,5712000
9/24/2009,96.5,97.089996,96.169998,96.75,72.681549,4658400
9/25/2009,97.360001,98.059998,96.769997,97.980003,73.605515,3854500
9/28/2009,98.32,98.93,98.110001,98.839996,74.251579,4263300
9/29/2009,98.32,99.169998,98.150002,98.75,74.183945,3123200
9/30/2009,98.559998,99.129997,98.360001,98.660004,74.116364,2744800
10/1/2009,98.959999,100.059998,98.800003,99.699997,75.131424,5754400
10/2/2009,100.279999,100.309998,98.879997,99.010002,74.611465,4827700
10/5/2009,99.470001,99.660004,98.769997,99.019997,74.618973,2910100
