Date,Open,High,Low,Close,Adj Close,Volume
2017-11-01,148.61,148.79,146.99,147.92,144.89,1317700.0
2017-11-02,147.57,148.01,146.5,147.9,144.87,1233600.0
2017-11-03,147.61,147.97,146.48,147.5,144.48,1011800.0
2017-11-06,147.5,148.01,147.14,147.47,144.45,415900.0
2017-12-06,,,,,,
2018-03-06,,,,,,
2018-05-24,159.18,159.27,156.75,157.5,154.27,1282400.0
2018-05-25,156.87,157.45,155.55,157.07,153.85,1094600.0
2018-05-29,155.92,156.55,153.25,153.31,150.17,1318000.0
2018-05-30,154.47,156.66,154.08,156.49,153.29,1223300.0
2018-05-31,156.81,157.15,155.46,156.26,153.06,2504700.0
2018-06-01,157.6,158.53,156.61,157.8,154.57,1025200.0
2018-06-04,158.5,158.92,157.27,157.53,154.3,641200.0
2018-06-05,158.87,160.23,158.7,159.51,156.24,1179300.0
2018-06-06,159.0,162.53,157.84,162.27,159.77,1555000.0
2018-06-07,160.89,161.27,159.25,159.77,157.31,1227000.0
2018-06-08,159.0,160.09,158.38,159.83,157.37,1079700.0
2018-06-11,159.97,161.25,159.22,160.57,158.1,1289000.0
2018-06-12,160.99,162.92,160.45,161.34,158.86,1179000.0
2018-06-13,162.0,162.26,160.21,160.47,158.0,1048700.0
2018-06-14,161.85,162.59,161.17,161.55,159.06,1169000.0
2018-06-15,161.08,161.08,159.03,160.26,157.79,2856700.0
2018-06-18,158.33,158.67,157.57,158.47,156.03,972900.0
2018-06-19,156.3,156.37,154.81,155.31,152.92,1141300.0
2018-06-20,155.51,155.71,154.22,155.02,152.64,1173600.0
2018-06-21,155.28,156.39,155.13,155.87,153.47,2217100.0
2018-06-22,156.82,158.98,156.71,158.14,155.71,1341000.0
2018-06-25,157.6,157.6,153.31,154.8,152.42,1434500.0
2018-06-26,155.01,155.32,153.52,154.19,151.82,1026100.0
2018-06-27,155.31,157.26,155.03,155.54,153.15,1399300.0
2018-06-28,155.88,156.69,154.35,156.68,154.27,1349500.0
2018-06-29,157.33,159.77,157.15,158.15,155.72,1391000.0
2018-07-02,157.0,158.7,156.55,158.28,155.85,1291900.0
2018-07-03,158.7,159.47,157.05,157.18,154.76,640000.0
2018-07-05,162.0,163.17,161.07,161.88,159.39,1547900.0
2018-07-06,161.99,165.5,161.52,164.04,161.52,1642500.0
2018-07-09,165.08,166.29,164.81,164.81,162.27,1293700.0
2018-07-10,165.11,166.71,164.63,166.47,163.91,2150100.0
2018-07-11,163.18,164.57,162.62,164.06,161.54,1518200.0
2018-07-12,164.67,166.17,163.09,165.89,163.34,1913100.0
2018-07-13,165.15,167.72,164.81,166.8,164.23,1501800.0
2018-07-16,168.03,168.54,166.74,167.04,164.47,1399500.0
2018-07-17,167.05,167.49,166.3,166.86,164.29,1854200.0
2018-07-18,166.23,167.05,164.25,165.03,162.49,1641300.0
2018-07-19,163.95,165.33,162.69,165.26,162.72,1553400.0
2018-07-20,163.18,166.35,163.15,165.58,163.03,1326500.0
2018-07-23,164.42,164.81,161.75,161.9,159.41,1745200.0
2018-07-24,162.62,164.0,162.41,163.34,160.83,1685100.0
2018-07-25,164.83,166.0,162.96,165.81,163.26,1562100.0
2018-07-26,162.77,167.39,162.31,166.45,163.89,2223000.0
2018-07-27,166.52,167.93,165.57,166.43,163.87,1470800.0
